,Feature Set,person,exp_time,# shots,shot_class,precision_LDA_Ideal,precision_LDA_NoAdapted,precision_LDA_incre_gestures_labels,precision_LDA_incre_gestures_weight,precision_LDA_incre_gestures_weight_MSDA,precision_LDA_incre_samples_labels,precision_LDA_incre_samples_prob,precision_LDA_semi_gestures_labels,precision_LDA_semi_gestures_weight,precision_LDA_semi_gestures_weight_MSDA,precision_LDA_semi_samples_labels,precision_LDA_semi_samples_prob,precision_LDA_Adapted,precision_LDA_incre_gestures_labels_Adapted,precision_LDA_incre_gestures_weight_Adapted,precision_LDA_incre_gestures_weight_MSDA_Adapted,precision_LDA_incre_samples_labels_Adapted,precision_LDA_incre_samples_prob_Adapted,precision_LDA_semi_gestures_labels_Adapted,precision_LDA_semi_gestures_weight_Adapted,precision_LDA_semi_gestures_weight_MSDA_Adapted,precision_LDA_semi_samples_labels_Adapted,precision_LDA_semi_samples_prob_Adapted,precision_QDA_Ideal,precision_QDA_NoAdapted,precision_QDA_incre_gestures_labels,precision_QDA_incre_gestures_weight,precision_QDA_incre_gestures_weight_MSDA,precision_QDA_incre_samples_labels,precision_QDA_incre_samples_prob,precision_QDA_semi_gestures_labels,precision_QDA_semi_gestures_weight,precision_QDA_semi_gestures_weight_MSDA,precision_QDA_semi_samples_labels,precision_QDA_semi_samples_prob,precision_QDA_Adapted,precision_QDA_incre_gestures_labels_Adapted,precision_QDA_incre_gestures_weight_Adapted,precision_QDA_incre_gestures_weight_MSDA_Adapted,precision_QDA_incre_samples_labels_Adapted,precision_QDA_incre_samples_prob_Adapted,precision_QDA_semi_gestures_labels_Adapted,precision_QDA_semi_gestures_weight_Adapted,precision_QDA_semi_gestures_weight_MSDA_Adapted,precision_QDA_semi_samples_labels_Adapted,precision_QDA_semi_samples_prob_Adapted,recall_LDA_Ideal,recall_LDA_NoAdapted,recall_LDA_incre_gestures_labels,recall_LDA_incre_gestures_weight,recall_LDA_incre_gestures_weight_MSDA,recall_LDA_incre_samples_labels,recall_LDA_incre_samples_prob,recall_LDA_semi_gestures_labels,recall_LDA_semi_gestures_weight,recall_LDA_semi_gestures_weight_MSDA,recall_LDA_semi_samples_labels,recall_LDA_semi_samples_prob,recall_LDA_Adapted,recall_LDA_incre_gestures_labels_Adapted,recall_LDA_incre_gestures_weight_Adapted,recall_LDA_incre_gestures_weight_MSDA_Adapted,recall_LDA_incre_samples_labels_Adapted,recall_LDA_incre_samples_prob_Adapted,recall_LDA_semi_gestures_labels_Adapted,recall_LDA_semi_gestures_weight_Adapted,recall_LDA_semi_gestures_weight_MSDA_Adapted,recall_LDA_semi_samples_labels_Adapted,recall_LDA_semi_samples_prob_Adapted,recall_QDA_Ideal,recall_QDA_NoAdapted,recall_QDA_incre_gestures_labels,recall_QDA_incre_gestures_weight,recall_QDA_incre_gestures_weight_MSDA,recall_QDA_incre_samples_labels,recall_QDA_incre_samples_prob,recall_QDA_semi_gestures_labels,recall_QDA_semi_gestures_weight,recall_QDA_semi_gestures_weight_MSDA,recall_QDA_semi_samples_labels,recall_QDA_semi_samples_prob,recall_QDA_Adapted,recall_QDA_incre_gestures_labels_Adapted,recall_QDA_incre_gestures_weight_Adapted,recall_QDA_incre_gestures_weight_MSDA_Adapted,recall_QDA_incre_samples_labels_Adapted,recall_QDA_incre_samples_prob_Adapted,recall_QDA_semi_gestures_labels_Adapted,recall_QDA_semi_gestures_weight_Adapted,recall_QDA_semi_gestures_weight_MSDA_Adapted,recall_QDA_semi_samples_labels_Adapted,recall_QDA_semi_samples_prob_Adapted,AccLDA_Ideal,AccLDA_NoAdapted,AccLDA_incre_gestures_labels,AccLDA_incre_gestures_weight,AccLDA_incre_gestures_weight_MSDA,AccLDA_incre_samples_labels,AccLDA_incre_samples_prob,AccLDA_semi_gestures_labels,AccLDA_semi_gestures_weight,AccLDA_semi_gestures_weight_MSDA,AccLDA_semi_samples_labels,AccLDA_semi_samples_prob,AccLDA_Adapted,AccLDA_incre_gestures_labels_Adapted,AccLDA_incre_gestures_weight_Adapted,AccLDA_incre_gestures_weight_MSDA_Adapted,AccLDA_incre_samples_labels_Adapted,AccLDA_incre_samples_prob_Adapted,AccLDA_semi_gestures_labels_Adapted,AccLDA_semi_gestures_weight_Adapted,AccLDA_semi_gestures_weight_MSDA_Adapted,AccLDA_semi_samples_labels_Adapted,AccLDA_semi_samples_prob_Adapted,AccQDA_Ideal,AccQDA_NoAdapted,AccQDA_incre_gestures_labels,AccQDA_incre_gestures_weight,AccQDA_incre_gestures_weight_MSDA,AccQDA_incre_samples_labels,AccQDA_incre_samples_prob,AccQDA_semi_gestures_labels,AccQDA_semi_gestures_weight,AccQDA_semi_gestures_weight_MSDA,AccQDA_semi_samples_labels,AccQDA_semi_samples_prob,AccQDA_Adapted,AccQDA_incre_gestures_labels_Adapted,AccQDA_incre_gestures_weight_Adapted,AccQDA_incre_gestures_weight_MSDA_Adapted,AccQDA_incre_samples_labels_Adapted,AccQDA_incre_samples_prob_Adapted,AccQDA_semi_gestures_labels_Adapted,AccQDA_semi_gestures_weight_Adapted,AccQDA_semi_gestures_weight_MSDA_Adapted,AccQDA_semi_samples_labels_Adapted,AccQDA_semi_samples_prob_Adapted,unlabele Gesture,times EM,weak,MSDA,MSDA3
50,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0,3.0,,0.7909319088685802,0.8031599948513323
51,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0,4.0,,0.784496074140816,0.8037713991504698
52,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0,5.0,,0.7728793924572017,0.804093190886858
53,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0,6.0,,0.7534753507529927,0.8042219075814133
54,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0,7.0,,0.7453018406487322,0.8043506242759686
55,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0,8.0,,0.7400244561719656,0.8044149826232463
56,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0,9.0,,0.7359698802934741,0.804447161796885
57,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0,10.0,,0.7335564422705625,0.8044149826232463
58,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0,11.0,,0.7183035139657613,0.8044149826232463
59,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0,12.0,,0.7160509718110439,0.8044149826232463
60,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0,13.0,,0.7152786716437122,0.8044149826232463
61,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0,14.0,,0.7150855966018793,0.8044149826232463
62,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0,15.0,,0.714602908997297,0.8044149826232463
63,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0,16.0,,0.7145707298236581,0.8044149826232463
64,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0,17.0,,0.7141524005663534,0.8044149826232463
65,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0,18.0,,0.7141202213927146,0.8044149826232463
66,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0,19.0,,0.7141202213927146,0.8044149826232463
67,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0,20.0,,0.7141202213927146,0.8044149826232463
68,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0,21.0,,0.7141202213927146,0.8044149826232463
69,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0,22.0,,0.7141202213927146,0.8044149826232463
70,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0,23.0,,0.7141202213927146,0.8044149826232463
71,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0,24.0,,0.7141202213927146,0.8044149826232463
72,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.0,1.0,0.7214570729823658,0.8201184193589909,0.8122988801647574
73,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.0,2.0,,0.8248487578838976,0.8196035525807698
74,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.0,3.0,,0.8254923413566739,0.8202471360535462
75,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.0,4.0,,0.8254923413566739,0.8201505985326297
76,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.0,5.0,,0.8255245205303128,0.8201184193589909
77,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.0,6.0,,0.8254923413566739,0.820086240185352
78,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.0,7.0,,0.8255888788775905,0.8201827777062685
79,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.0,8.0,,0.8255566997039516,0.8201505985326297
80,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.0,9.0,,0.8255245205303128,0.8201505985326297
81,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.0,10.0,,0.8255245205303128,0.8201827777062685
82,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.0,11.0,,0.8255245205303128,0.8201505985326297
83,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.0,12.0,,0.8255245205303128,0.8201505985326297
84,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.0,13.0,,0.8255245205303128,0.8201505985326297
85,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.0,14.0,,0.8255245205303128,0.8201827777062685
86,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.0,15.0,,0.8255245205303128,0.8201827777062685
87,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.0,16.0,,0.8255245205303128,0.8201505985326297
88,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.0,17.0,,0.8255245205303128,0.8201827777062685
89,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.0,18.0,,0.8255245205303128,0.8201827777062685
90,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.0,19.0,,0.8255245205303128,0.8201827777062685
91,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.0,20.0,,0.8255245205303128,0.8201827777062685
92,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.0,21.0,,0.8255245205303128,0.8201827777062685
93,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.0,22.0,,0.8255245205303128,0.8201505985326297
94,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.0,23.0,,0.8255245205303128,0.8201505985326297
95,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.0,24.0,,0.8255245205303128,0.8201505985326297
96,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.0,1.0,0.7214570729823658,0.8228858282919295,0.8146801390140301
97,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.0,2.0,,0.8293860213669713,0.8219204530827648
98,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.0,3.0,,0.8279057793795855,0.8217917363882096
99,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.0,4.0,,0.8284528253314455,0.8219526322564037
100,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.0,5.0,,0.8283562878105291,0.8218560947354872
101,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.0,6.0,,0.8277127043377526,0.8218560947354872
102,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.0,7.0,,0.828002316900502,0.8219526322564037
103,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.0,8.0,,0.8279701377268631,0.8219848114300424
104,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.0,9.0,,0.8279701377268631,0.8218560947354872
105,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.0,10.0,,0.8279701377268631,0.8219204530827648
106,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.0,11.0,,0.828002316900502,0.821888273909126
107,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.0,12.0,,0.828002316900502,0.821888273909126
108,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.0,13.0,,0.828002316900502,0.8219526322564037
109,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.0,14.0,,0.828002316900502,0.8219848114300424
110,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.0,15.0,,0.828002316900502,0.8219204530827648
111,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.0,16.0,,0.828002316900502,0.8219526322564037
112,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.0,17.0,,0.828002316900502,0.8219204530827648
113,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.0,18.0,,0.828002316900502,0.8219204530827648
114,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.0,19.0,,0.828002316900502,0.8219204530827648
